otu	sim	del	ins	mis	len	score	hit
1157	denovo6785	99.64	0	0	1	278	1381	C17.2_FJ461513
1158	denovo68	99.64	0	0	1	278	1381	C17.2_FJ461513
1159	denovo6843	99.64	0	0	1	278	1381	C17.2_FJ461513
1160	denovo6914	99.64	0	0	1	278	1381	C17.2_FJ461513
1161	denovo6929	99.64	0	0	1	278	1381	C17.2_FJ461513
1162	denovo6933	99.64	0	0	1	278	1381	C17.2_FJ461513
1163	denovo6961	99.64	0	0	1	278	1381	C17.2_FJ461513
1164	denovo735	99.64	0	0	1	278	1381	C17.2_FJ461513
1165	denovo849	99.64	0	0	1	278	1381	C17.2_FJ461513
1166	denovo857	99.64	0	0	1	278	1381	C17.2_FJ461513
1167	denovo860	99.64	0	0	1	278	1381	C17.2_FJ461513
1168	denovo929	99.64	0	0	1	278	1381	C17.2_FJ461513
1169	denovo951	99.64	0	0	1	278	1381	C17.2_FJ461513
1170	denovo961	99.64	0	0	1	278	1381	C17.2_FJ461513
1171	denovo971	99.64	0	0	1	278	1381	C17.2_FJ461513
1172	denovo2208	98.94	0	1	2	283	1381.5	C3_AB778606
1173	denovo1213	99.29	0	0	2	280	1382	C31_AY258496
1174	denovo1244	99.29	0	0	2	280	1382	C31_AY258496
1175	denovo1256	99.29	0	0	2	280	1382	C31_AY258496
1176	denovo1459	99.29	0	0	2	280	1382	C31_AY258496
1177	denovo1934	99.29	0	0	2	280	1382	C31_AY258496
1178	denovo1976	99.29	0	0	2	280	1382	C31_AY258496
1179	denovo2219	99.29	0	0	2	280	1382	C31_AY258496
1180	denovo2243	99.29	0	0	2	280	1382	C31_AY258496
1181	denovo246	99.29	0	0	2	280	1382	C31_AY258496
1182	denovo2547	99.29	0	0	2	280	1382	C31.3_JF683333;C31a_AY589746
1183	denovo2581	99.29	0	0	2	280	1382	C31_AY258496
1184	denovo2596	99.29	0	0	2	280	1382	C31_AY258496
1185	denovo2626	99.29	0	0	2	280	1382	C31_AY258496
1186	denovo2627	99.29	0	0	2	280	1382	C31_AY258496
1187	denovo2893	99.29	0	0	2	280	1382	C31_AY258496
1188	denovo3048	99.29	0	0	2	280	1382	C31_AY258496
1189	denovo3274	99.29	0	0	2	280	1382	C31.2_JF683332;C31a_AY589746
1190	denovo3368	99.29	0	0	2	280	1382	C31_AY258496
1191	denovo3454	99.29	0	0	2	280	1382	C31_AY258496
1192	denovo3475	99.29	0	0	2	280	1382	C31_AY258496
1193	denovo3864	99.29	0	0	2	280	1382	C31_AY258496
1194	denovo3883	99.29	0	0	2	280	1382	C31_AY258496
1195	denovo3916	99.29	0	0	2	280	1382	C31_AY258496
1196	denovo3968	99.29	0	0	2	280	1382	C31_AY258496
1197	denovo4094	99.29	0	0	2	280	1382	C31_AY258496
1198	denovo4106	99.29	0	0	2	280	1382	C31_AY258496
1199	denovo4240	99.29	0	0	2	280	1382	C31_AY258496
1200	denovo4275	99.29	0	0	2	280	1382	C31.2_JF683332
1201	denovo4359	99.29	0	0	2	280	1382	C31_AY258496
1202	denovo438	99.29	0	0	2	280	1382	C31_AY258496
1203	denovo4586	99.29	0	0	2	280	1382	C31_AY258496
1204	denovo4625	99.29	0	0	2	280	1382	C31_AY258496
1205	denovo4688	99.29	0	0	2	280	1382	C31_AY258496
1206	denovo4692	99.29	0	0	2	280	1382	C31_AY258496
1207	denovo4728	99.29	0	0	2	280	1382	C31_AY258496
1208	denovo4851	99.29	0	0	2	280	1382	C31_AY258496
1209	denovo4968	99.29	0	0	2	280	1382	C31_AY258496
1210	denovo503	99.29	0	0	2	280	1382	C31_AY258496
1211	denovo5074	99.29	0	0	2	280	1382	C31_AY258496
1212	denovo5312	99.29	0	0	2	280	1382	C31_AY258496
1213	denovo5529	99.29	0	0	2	280	1382	C31_AY258496
1214	denovo5559	99.29	0	0	2	280	1382	C31_AY258496
1215	denovo5587	99.29	0	0	2	280	1382	C31_AY258496
1216	denovo5594	99.29	0	0	2	280	1382	C31_AY258496
1217	denovo5659	99.29	0	0	2	280	1382	C31_AY258496
1218	denovo5662	99.29	0	0	2	280	1382	C31_AY258496
1219	denovo5667	99.29	0	0	2	280	1382	C31_AY258496
1220	denovo5878	99.29	0	0	2	280	1382	C31_AY258496
1221	denovo59	99.29	0	0	2	280	1382	C31_AY258496
1222	denovo6159	99.29	0	0	2	280	1382	C31_AY258496
1223	denovo6247	99.29	0	0	2	280	1382	C31_AY258496
1224	denovo6310	99.29	0	0	2	280	1382	C31_AY258496
1225	denovo6311	99.29	0	0	2	280	1382	C31_AY258496
1226	denovo6318	99.29	0	0	2	280	1382	C31_AY258496
1227	denovo6366	99.29	0	0	2	280	1382	C31_AY258496
1228	denovo6824	99.29	0	0	2	280	1382	C31_AY258496
1229	denovo6846	99.29	0	0	2	280	1382	C31_AY258496
1230	denovo830	99.29	0	0	2	280	1382	C31_AY258496
1231	denovo837	99.29	0	0	2	280	1382	C31_AY258496
1232	denovo899	99.29	0	0	2	280	1382	C31_AY258496
1233	denovo95	99.29	0	0	2	280	1382	C31.2_JF683332
1234	denovo1321	98.59	0	1	3	284	1382.5	F109_AJ291527
1235	denovo5340	99.64	1	0	0	281	1383	C3_AB778606
1236	denovo2161	98.59	0	0	4	284	1384	F4.8_AM748588
1237	denovo3832	99.64	1	0	0	279	1384.5	C31.9_HQ630879
1238	denovo3086	99.64	0	1	0	280	1384.5	C31a_AY589746
1239	denovo6144	99.64	0	1	0	280	1384.5	C31_AY258496
1240	denovo6803	98.94	2	0	1	283	1385	C3_AB778606
1241	denovo1794	99.64	0	0	1	279	1386	C31.9_HQ630879
1242	denovo2701	99.64	0	0	1	279	1386	C31.9_HQ630879
1243	denovo3266	99.64	0	0	1	279	1386	C31.9_HQ630879
1244	denovo3589	99.64	0	0	1	279	1386	C31.10_HQ630880
1245	denovo672	99.64	0	0	1	279	1386	C31.10_HQ630880
1246	denovo739	99.64	0	0	1	279	1386	C31.9_HQ630879
1247	denovo863	99.64	0	0	1	279	1386	C31.9_HQ630879
1248	denovo2919	98.94	1	0	2	283	1386	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605
1249	denovo359	98.94	1	0	2	283	1386	C15a_AY258476;C15b_AY258491
1250	denovo4654	98.94	1	0	2	283	1386	C3_AB778606;C65a_AY589770;C1p_GU907652
1251	denovo5495	98.94	1	0	2	283	1386	C3_AB778606
1252	denovo6302	98.94	1	0	2	283	1386	C7_AF499797
1253	denovo6720	98.94	1	0	2	283	1386	C3_AB778606
1254	denovo3452	98.94	1	0	2	283	1386.5	C1_JN558041
1255	denovo4617	98.94	1	0	2	283	1386.5	C7_AF499797
1256	denovo4782	98.94	1	0	2	283	1386.5	C1d_AY258488
1257	denovo5086	98.94	1	0	2	283	1386.5	C3.12_FJ461507;C42_AY765402
1258	denovo5346	98.94	1	0	2	283	1386.5	C3_AB778606
1259	denovo1812	98.61	0	1	3	287	1387	G3.1_KC597688
1260	denovo2598	98.61	0	1	3	287	1387	G3.3_LK392377;G3.1_KC597688
1261	denovo2240	98.6	1	0	3	285	1387.5	C12_AF499801
1262	denovo1017	98.94	0	0	3	283	1388	C1_JN558041
1263	denovo1970	98.94	0	0	3	283	1388	C3_AB778606;C3.14_HQ630872
1264	denovo2621	98.94	0	0	3	283	1388	C1_JN558041;C1006_DQ480629
1265	denovo2663	98.94	0	0	3	283	1388	C1_JN558041;C1006_DQ480629
1266	denovo2715	98.94	0	0	3	283	1388	C3_AB778606;C16_AY258477
1267	denovo2778	98.94	0	0	3	283	1388	C1_JN558041;C1006_DQ480629;C1040_AB190269
1268	denovo2944	98.94	0	0	3	283	1388	C1c/C45_AY239364
1269	denovo2970	98.94	0	0	3	283	1388	C1_JN558041;C1006_DQ480629
1270	denovo3011	98.94	0	0	3	283	1388	C41_AY258486
1271	denovo3350	98.94	0	0	3	283	1388	C1_JN558041;C1006_DQ480629
1272	denovo3457	98.94	0	0	3	283	1388	C3_AB778606
1273	denovo3575	98.94	0	0	3	283	1388	C1c/C45_AY239364;C1d_AY258488
1274	denovo3729	98.94	0	0	3	283	1388	C1_JN558041;C1006_DQ480629
1275	denovo3950	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652;C16_AY258477
1276	denovo4130	98.94	0	0	3	283	1388	C3_AB778606;C1070_DQ335349;C1.6_FJ461493
1277	denovo4486	98.94	0	0	3	283	1388	C3_AB778606;C65a_AY589770;C1p_GU907652
1278	denovo5015	98.94	0	0	3	283	1388	C1c/C45_AY239364;C1d_AY258488
1279	denovo6231	98.94	0	0	3	283	1388	C3.12_FJ461507;C42_AY765402
1280	denovo6431	98.94	0	0	3	283	1388	C3.12_FJ461507
1281	denovo933	98.59	0	0	4	284	1389	F109_AJ291527
1282	denovo5841	98.6	0	0	4	285	1389	C12_AF499801
1283	denovo3410	98.95	1	1	1	285	1389.5	C12_AF499801
1284	denovo1180	100	0	0	0	278	1390	C17.2_FJ461513
1285	denovo1550	100	0	0	0	278	1390	C17.2_FJ461513
1286	denovo1855	100	0	0	0	278	1390	C17.2_FJ461513
1287	denovo2022	100	0	0	0	278	1390	C17.2_FJ461513
1288	denovo2688	100	0	0	0	278	1390	C17.2_FJ461513
1289	denovo3009	100	0	0	0	278	1390	C17.2_FJ461513
1290	denovo3052	100	0	0	0	278	1390	C17.2_FJ461513
1291	denovo3280	100	0	0	0	278	1390	C17.2_FJ461513
1292	denovo3746	100	0	0	0	278	1390	C17.2_FJ461513
1293	denovo5145	100	0	0	0	278	1390	C17.2_FJ461513
1294	denovo5294	100	0	0	0	278	1390	C17.2_FJ461513
1295	denovo5473	100	0	0	0	278	1390	C17.2_FJ461513
1296	denovo5528	100	0	0	0	278	1390	C17.2_FJ461513
1297	denovo5690	100	0	0	0	278	1390	C17.2_FJ461513
1298	denovo6186	100	0	0	0	278	1390	C17.2_FJ461513
1299	denovo6273	100	0	0	0	278	1390	C17.2_FJ461513
1300	denovo6605	100	0	0	0	278	1390	C17.2_FJ461513
1301	denovo6876	100	0	0	0	278	1390	C17.2_FJ461513
1302	denovo6499	99.3	0	1	1	284	1390	C31.4_JF683334
1303	denovo4196	98.95	1	1	1	285	1390	C12_AF499801
1304	denovo3866	99.29	0	1	1	283	1390.5	C3_AB778606;C65a_AY589770;C1p_GU907652
1305	denovo5648	99.29	0	1	1	283	1390.5	C1051_AF195153;C15a_AY258476
1306	denovo101	99.64	0	0	1	280	1391	C31_AY258496
1307	denovo1015	99.64	0	0	1	280	1391	C31_AY258496
1308	denovo102	99.64	0	0	1	280	1391	C31a_AY589746
1309	denovo1048	99.64	0	0	1	280	1391	C31_AY258496
1310	denovo1067	99.64	0	0	1	280	1391	C31_AY258496
1311	denovo1077	99.64	0	0	1	280	1391	C31_AY258496
1312	denovo1078	99.64	0	0	1	280	1391	C31_AY258496
1313	denovo11	99.64	0	0	1	280	1391	C31_AY258496
1314	denovo1166	99.64	0	0	1	280	1391	C31_AY258496
1315	denovo118	99.64	0	0	1	280	1391	C31_AY258496
1316	denovo1217	99.64	0	0	1	280	1391	C31_AY258496
1317	denovo1220	99.64	0	0	1	280	1391	C31_AY258496
1318	denovo1226	99.64	0	0	1	280	1391	C31_AY258496
1319	denovo1248	99.64	0	0	1	280	1391	C31_AY258496
1320	denovo1261	99.64	0	0	1	280	1391	C31_AY258496
1321	denovo1278	99.64	0	0	1	280	1391	C31.2_JF683332
1322	denovo133	99.64	0	0	1	280	1391	C31.3_JF683333;C31_AY258496
1323	denovo1370	99.64	0	0	1	280	1391	C31_AY258496
1324	denovo1419	99.64	0	0	1	280	1391	C31_AY258496
1325	denovo1530	99.64	0	0	1	280	1391	C31_AY258496
1326	denovo1549	99.64	0	0	1	280	1391	C31_AY258496
1327	denovo1552	99.64	0	0	1	280	1391	C31_AY258496
1328	denovo1553	99.64	0	0	1	280	1391	C31_AY258496
1329	denovo1566	99.64	0	0	1	280	1391	C31_AY258496
1330	denovo1571	99.64	0	0	1	280	1391	C31_AY258496
1331	denovo1598	99.64	0	0	1	280	1391	C31_AY258496
1332	denovo1599	99.64	0	0	1	280	1391	C31_AY258496
1333	denovo161	99.64	0	0	1	280	1391	C31_AY258496
1334	denovo1618	99.64	0	0	1	280	1391	C31_AY258496
1335	denovo162	99.64	0	0	1	280	1391	C31_AY258496
1336	denovo163	99.64	0	0	1	280	1391	C31_AY258496
1337	denovo1674	99.64	0	0	1	280	1391	C31_AY258496
1338	denovo1675	99.64	0	0	1	280	1391	C31_AY258496
1339	denovo1705	99.64	0	0	1	280	1391	C31_AY258496
1340	denovo1713	99.64	0	0	1	280	1391	C31_AY258496
1341	denovo1745	99.64	0	0	1	280	1391	C31_AY258496
1342	denovo1750	99.64	0	0	1	280	1391	C31_AY258496
1343	denovo1781	99.64	0	0	1	280	1391	C31_AY258496
1344	denovo1786	99.64	0	0	1	280	1391	C31_AY258496
1345	denovo1793	99.64	0	0	1	280	1391	C31_AY258496
1346	denovo1817	99.64	0	0	1	280	1391	C31a_AY589746
1347	denovo1830	99.64	0	0	1	280	1391	C31_AY258496
1348	denovo1854	99.64	0	0	1	280	1391	C31_AY258496
1349	denovo1945	99.64	0	0	1	280	1391	C31_AY258496
1350	denovo1978	99.64	0	0	1	280	1391	C31_AY258496
1351	denovo1995	99.64	0	0	1	280	1391	C31_AY258496
1352	denovo1996	99.64	0	0	1	280	1391	C31_AY258496
1353	denovo2004	99.64	0	0	1	280	1391	C31_AY258496
1354	denovo203	99.64	0	0	1	280	1391	C31_AY258496
1355	denovo2135	99.64	0	0	1	280	1391	C31_AY258496
1356	denovo2137	99.64	0	0	1	280	1391	C31_AY258496
1357	denovo2178	99.64	0	0	1	280	1391	C31_AY258496
1358	denovo2179	99.64	0	0	1	280	1391	C31_AY258496
1359	denovo2183	99.64	0	0	1	280	1391	C31_AY258496
1360	denovo2198	99.64	0	0	1	280	1391	C31_AY258496
1361	denovo2206	99.64	0	0	1	280	1391	C31_AY258496
1362	denovo2244	99.64	0	0	1	280	1391	C31_AY258496
1363	denovo2254	99.64	0	0	1	280	1391	C31a_AY589746
1364	denovo2315	99.64	0	0	1	280	1391	C31a_AY589746
1365	denovo2317	99.64	0	0	1	280	1391	C31_AY258496
1366	denovo2334	99.64	0	0	1	280	1391	C31.2_JF683332
1367	denovo2335	99.64	0	0	1	280	1391	C31_AY258496
1368	denovo2345	99.64	0	0	1	280	1391	C31_AY258496
1369	denovo2365	99.64	0	0	1	280	1391	C31.2_JF683332
1370	denovo2382	99.64	0	0	1	280	1391	C31_AY258496
1371	denovo2385	99.64	0	0	1	280	1391	C31_AY258496
1372	denovo2434	99.64	0	0	1	280	1391	C31_AY258496
1373	denovo2436	99.64	0	0	1	280	1391	C31_AY258496
1374	denovo2437	99.64	0	0	1	280	1391	C31a_AY589746
1375	denovo244	99.64	0	0	1	280	1391	C31a_AY589746
1376	denovo2455	99.64	0	0	1	280	1391	C31a_AY589746
1377	denovo2517	99.64	0	0	1	280	1391	C31_AY258496
1378	denovo2524	99.64	0	0	1	280	1391	C31_AY258496
1379	denovo2527	99.64	0	0	1	280	1391	C31_AY258496
1380	denovo2565	99.64	0	0	1	280	1391	C31_AY258496
1381	denovo2590	99.64	0	0	1	280	1391	C31_AY258496
1382	denovo2593	99.64	0	0	1	280	1391	C31_AY258496
1383	denovo2641	99.64	0	0	1	280	1391	C31_AY258496
1384	denovo2662	99.64	0	0	1	280	1391	C31_AY258496
1385	denovo2905	99.64	0	0	1	280	1391	C31_AY258496
1386	denovo2906	99.64	0	0	1	280	1391	C31_AY258496
1387	denovo2916	99.64	0	0	1	280	1391	C31.2_JF683332
1388	denovo2950	99.64	0	0	1	280	1391	C31_AY258496
1389	denovo2965	99.64	0	0	1	280	1391	C31_AY258496
1390	denovo297	99.64	0	0	1	280	1391	C31_AY258496
1391	denovo2980	99.64	0	0	1	280	1391	C31.2_JF683332
1392	denovo303	99.64	0	0	1	280	1391	C31.2_JF683332
1393	denovo3045	99.64	0	0	1	280	1391	C31_AY258496
1394	denovo3138	99.64	0	0	1	280	1391	C31_AY258496
1395	denovo3171	99.64	0	0	1	280	1391	C31_AY258496
1396	denovo3275	99.64	0	0	1	280	1391	C31_AY258496
1397	denovo3296	99.64	0	0	1	280	1391	C31_AY258496
1398	denovo3448	99.64	0	0	1	280	1391	C31_AY258496
1399	denovo3483	99.64	0	0	1	280	1391	C31_AY258496
1400	denovo3528	99.64	0	0	1	280	1391	C31_AY258496
1401	denovo3535	99.64	0	0	1	280	1391	C31.2_JF683332
1402	denovo355	99.64	0	0	1	280	1391	C31_AY258496
1403	denovo3581	99.64	0	0	1	280	1391	C31_AY258496
1404	denovo36	99.64	0	0	1	280	1391	C31_AY258496
1405	denovo3641	99.64	0	0	1	280	1391	C31_AY258496
1406	denovo366	99.64	0	0	1	280	1391	C31_AY258496
1407	denovo3749	99.64	0	0	1	280	1391	C31_AY258496
1408	denovo3754	99.64	0	0	1	280	1391	C31_AY258496
1409	denovo3755	99.64	0	0	1	280	1391	C31_AY258496
1410	denovo3759	99.64	0	0	1	280	1391	C31_AY258496
1411	denovo3772	99.64	0	0	1	280	1391	C31_AY258496
1412	denovo3785	99.64	0	0	1	280	1391	C31_AY258496
1413	denovo3811	99.64	0	0	1	280	1391	C31_AY258496
1414	denovo3831	99.64	0	0	1	280	1391	C31_AY258496
1415	denovo3834	99.64	0	0	1	280	1391	C31_AY258496
1416	denovo3856	99.64	0	0	1	280	1391	C31_AY258496
1417	denovo386	99.64	0	0	1	280	1391	C31_AY258496
1418	denovo388	99.64	0	0	1	280	1391	C31_AY258496
1419	denovo39	99.64	0	0	1	280	1391	C31_AY258496
1420	denovo392	99.64	0	0	1	280	1391	C31_AY258496
1421	denovo3924	99.64	0	0	1	280	1391	C31.2_JF683332;C31_AY258496
1422	denovo3979	99.64	0	0	1	280	1391	C31_AY258496
1423	denovo4031	99.64	0	0	1	280	1391	C31_AY258496
1424	denovo4067	99.64	0	0	1	280	1391	C31.2_JF683332
1425	denovo4069	99.64	0	0	1	280	1391	C31_AY258496
1426	denovo4070	99.64	0	0	1	280	1391	C31_AY258496
1427	denovo4091	99.64	0	0	1	280	1391	C31_AY258496
1428	denovo4103	99.64	0	0	1	280	1391	C31_AY258496
1429	denovo415	99.64	0	0	1	280	1391	C31_AY258496
1430	denovo4190	99.64	0	0	1	280	1391	C31_AY258496
1431	denovo4199	99.64	0	0	1	280	1391	C31_AY258496
1432	denovo4209	99.64	0	0	1	280	1391	C31_AY258496
1433	denovo421	99.64	0	0	1	280	1391	C31.6_HQ630878
1434	denovo4276	99.64	0	0	1	280	1391	C31_AY258496
1435	denovo4292	99.64	0	0	1	280	1391	C31_AY258496
1436	denovo43	99.64	0	0	1	280	1391	C31_AY258496
1437	denovo4307	99.64	0	0	1	280	1391	C31_AY258496
1438	denovo4390	99.64	0	0	1	280	1391	C31_AY258496
1439	denovo4416	99.64	0	0	1	280	1391	C31_AY258496
1440	denovo4417	99.64	0	0	1	280	1391	C31_AY258496
1441	denovo4427	99.64	0	0	1	280	1391	C31.2_JF683332
1442	denovo4444	99.64	0	0	1	280	1391	C31_AY258496
1443	denovo4472	99.64	0	0	1	280	1391	C31_AY258496
1444	denovo4554	99.64	0	0	1	280	1391	C31_AY258496
1445	denovo4558	99.64	0	0	1	280	1391	C31_AY258496
1446	denovo4563	99.64	0	0	1	280	1391	C31_AY258496
1447	denovo4584	99.64	0	0	1	280	1391	C31_AY258496
1448	denovo4626	99.64	0	0	1	280	1391	C31_AY258496
1449	denovo4630	99.64	0	0	1	280	1391	C31a_AY589746
1450	denovo4653	99.64	0	0	1	280	1391	C31_AY258496
1451	denovo4691	99.64	0	0	1	280	1391	C31_AY258496
1452	denovo4705	99.64	0	0	1	280	1391	C31_AY258496
1453	denovo4720	99.64	0	0	1	280	1391	C31_AY258496
1454	denovo4743	99.64	0	0	1	280	1391	C31_AY258496
1455	denovo4749	99.64	0	0	1	280	1391	C31_AY258496
1456	denovo4790	99.64	0	0	1	280	1391	C31_AY258496
1457	denovo4817	99.64	0	0	1	280	1391	C31_AY258496
1458	denovo483	99.64	0	0	1	280	1391	C31_AY258496
1459	denovo4835	99.64	0	0	1	280	1391	C31_AY258496
1460	denovo4861	99.64	0	0	1	280	1391	C31_AY258496
1461	denovo4885	99.64	0	0	1	280	1391	C31_AY258496
1462	denovo4907	99.64	0	0	1	280	1391	C31_AY258496
1463	denovo4960	99.64	0	0	1	280	1391	C31_AY258496
1464	denovo5057	99.64	0	0	1	280	1391	C31_AY258496
1465	denovo5093	99.64	0	0	1	280	1391	C31_AY258496
1466	denovo5179	99.64	0	0	1	280	1391	C31_AY258496
1467	denovo5188	99.64	0	0	1	280	1391	C31_AY258496
1468	denovo5201	99.64	0	0	1	280	1391	C31.2_JF683332
1469	denovo5210	99.64	0	0	1	280	1391	C31_AY258496
1470	denovo5249	99.64	0	0	1	280	1391	C31_AY258496
1471	denovo5262	99.64	0	0	1	280	1391	C31a_AY589746
1472	denovo528	99.64	0	0	1	280	1391	C31_AY258496
1473	denovo5299	99.64	0	0	1	280	1391	C31_AY258496
1474	denovo5301	99.64	0	0	1	280	1391	C31_AY258496
1475	denovo5318	99.64	0	0	1	280	1391	C31_AY258496
1476	denovo5334	99.64	0	0	1	280	1391	C31a_AY589746
1477	denovo5336	99.64	0	0	1	280	1391	C31_AY258496
1478	denovo5382	99.64	0	0	1	280	1391	C31_AY258496
1479	denovo539	99.64	0	0	1	280	1391	C31_AY258496
1480	denovo5391	99.64	0	0	1	280	1391	C31_AY258496
1481	denovo5394	99.64	0	0	1	280	1391	C31_AY258496
1482	denovo5424	99.64	0	0	1	280	1391	C31_AY258496
1483	denovo5455	99.64	0	0	1	280	1391	C31_AY258496
1484	denovo5487	99.64	0	0	1	280	1391	C31_AY258496
1485	denovo5521	99.64	0	0	1	280	1391	C31_AY258496
1486	denovo5552	99.64	0	0	1	280	1391	C31_AY258496
1487	denovo558	99.64	0	0	1	280	1391	C31_AY258496
1488	denovo5637	99.64	0	0	1	280	1391	C31.2_JF683332
1489	denovo5657	99.64	0	0	1	280	1391	C31.2_JF683332
1490	denovo5747	99.64	0	0	1	280	1391	C31_AY258496
1491	denovo5752	99.64	0	0	1	280	1391	C31_AY258496
1492	denovo580	99.64	0	0	1	280	1391	C31_AY258496
1493	denovo5912	99.64	0	0	1	280	1391	C31_AY258496
1494	denovo5915	99.64	0	0	1	280	1391	C31a_AY589746
1495	denovo5916	99.64	0	0	1	280	1391	C31_AY258496
1496	denovo5957	99.64	0	0	1	280	1391	C31.2_JF683332
1497	denovo6002	99.64	0	0	1	280	1391	C31_AY258496
1498	denovo608	99.64	0	0	1	280	1391	C31_AY258496
1499	denovo609	99.64	0	0	1	280	1391	C31_AY258496
1500	denovo610	99.64	0	0	1	280	1391	C31_AY258496
1501	denovo613	99.64	0	0	1	280	1391	C31_AY258496
1502	denovo6141	99.64	0	0	1	280	1391	C31_AY258496
1503	denovo6168	99.64	0	0	1	280	1391	C31_AY258496
1504	denovo6176	99.64	0	0	1	280	1391	C31_AY258496
1505	denovo6221	99.64	0	0	1	280	1391	C31_AY258496
1506	denovo6233	99.64	0	0	1	280	1391	C31_AY258496
1507	denovo6241	99.64	0	0	1	280	1391	C31_AY258496
1508	denovo6292	99.64	0	0	1	280	1391	C31_AY258496
1509	denovo6328	99.64	0	0	1	280	1391	C31_AY258496
1510	denovo6336	99.64	0	0	1	280	1391	C31_AY258496
1511	denovo6349	99.64	0	0	1	280	1391	C31_AY258496
1512	denovo6394	99.64	0	0	1	280	1391	C31_AY258496
1513	denovo6402	99.64	0	0	1	280	1391	C31_AY258496
1514	denovo6403	99.64	0	0	1	280	1391	C31_AY258496
1515	denovo6422	99.64	0	0	1	280	1391	C31_AY258496
1516	denovo645	99.64	0	0	1	280	1391	C31_AY258496
1517	denovo6450	99.64	0	0	1	280	1391	C31_AY258496
1518	denovo6546	99.64	0	0	1	280	1391	C31_AY258496
1519	denovo6618	99.64	0	0	1	280	1391	C31_AY258496
1520	denovo6657	99.64	0	0	1	280	1391	C31_AY258496
1521	denovo6751	99.64	0	0	1	280	1391	C31_AY258496
1522	denovo6773	99.64	0	0	1	280	1391	C31_AY258496
1523	denovo6791	99.64	0	0	1	280	1391	C31_AY258496
1524	denovo6792	99.64	0	0	1	280	1391	C31_AY258496
1525	denovo6841	99.64	0	0	1	280	1391	C31_AY258496
1526	denovo6860	99.64	0	0	1	280	1391	C31_AY258496
1527	denovo6897	99.64	0	0	1	280	1391	C31_AY258496
1528	denovo69	99.64	0	0	1	280	1391	C31_AY258496
1529	denovo6948	99.64	0	0	1	280	1391	C31_AY258496
1530	denovo742	99.64	0	0	1	280	1391	C31_AY258496
1531	denovo759	99.64	0	0	1	280	1391	C31_AY258496
1532	denovo84	99.64	0	0	1	280	1391	C31_AY258496
1533	denovo850	99.64	0	0	1	280	1391	C31_AY258496
1534	denovo887	99.64	0	0	1	280	1391	C31_AY258496
1535	denovo903	99.64	0	0	1	280	1391	C31_AY258496
1536	denovo905	99.64	0	0	1	280	1391	C31.2_JF683332
1537	denovo972	99.64	0	0	1	280	1391	C31_AY258496
1538	denovo999	99.64	0	0	1	280	1391	C31_AY258496
1539	denovo4915	99.29	2	0	0	283	1394	C7_AF499797
1540	denovo2839	100	0	0	0	279	1395	C31.9_HQ630879
1541	denovo5429	100	0	0	0	279	1395	C31.9_HQ630879
1542	denovo5486	100	0	0	0	279	1395	C31.9_HQ630879
1543	denovo3260	99.29	1	0	1	283	1395	C7_AF499797
1544	denovo4027	99.29	1	0	1	283	1395	C7_AF499797
1545	denovo4925	99.29	1	0	1	283	1395	C3_AB778606
1546	denovo1268	99.29	1	0	1	283	1395.5	C7_AF499797
1547	denovo1280	99.29	1	0	1	283	1395.5	C7_AF499797
1548	denovo1756	99.29	1	0	1	283	1395.5	C7_AF499797
1549	denovo2195	99.29	1	0	1	283	1395.5	C7_AF499797
1550	denovo283	99.29	1	0	1	283	1395.5	C7_AF499797
1551	denovo4818	99.29	1	0	1	283	1395.5	C7_AF499797
1552	denovo4989	99.29	1	0	1	283	1395.5	C7_AF499797
1553	denovo5178	99.29	1	0	1	283	1395.5	C38_AY258482;C7_AF499797
1554	denovo5189	99.29	1	0	1	283	1395.5	C7_AF499797
1555	denovo5411	99.29	1	0	1	283	1395.5	C7_AF499797;C93_AJ621536
1556	denovo60	99.29	1	0	1	283	1395.5	C3_AB778606
1557	denovo633	99.29	1	0	1	283	1395.5	C3.12_FJ461507
1558	denovo155	99.3	0	1	1	284	1395.5	F4.8_AM748588
1559	denovo5331	99.3	0	1	1	284	1395.5	C31.4_JF683334
1560	denovo4940	98.95	1	0	2	285	1396	C12_AF499801
1561	denovo6620	98.95	0	1	2	287	1396	G3.1_KC597688
1562	denovo4697	98.95	1	0	2	285	1396.5	C12_AF499801
1563	denovo5030	98.95	1	0	2	285	1396.5	C12_AF499801
1564	denovo6614	98.95	1	0	2	285	1396.5	C12_AF499801
1565	denovo1369	99.29	0	0	2	283	1397	C1c/C45_AY239364
1566	denovo1644	99.29	0	0	2	283	1397	C3_AB778606
1567	denovo1692	99.29	0	0	2	283	1397	C1_JN558041;C1006_DQ480629
1568	denovo1958	99.29	0	0	2	283	1397	C3_AB778606
1569	denovo222	99.29	0	0	2	283	1397	C1c/C45_AY239364;C1d_AY258488
1570	denovo2395	99.29	0	0	2	283	1397	C3_AB778606;C16_AY258477
1571	denovo2695	99.29	0	0	2	283	1397	C41_AY258486
1572	denovo2761	99.29	0	0	2	283	1397	C3_AB778606
1573	denovo2880	99.29	0	0	2	283	1397	C3_AB778606
1574	denovo2922	99.29	0	0	2	283	1397	C1c/C45_AY239364;C41_AY258486
1575	denovo3038	99.29	0	0	2	283	1397	C1_JN558041;C1006_DQ480629
